Unnamed: 0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,22/01/1900,extra che mi vengono in mente ma non sono importatini per la tavola prospect al momento (anche se potrebbero comparire come variabili nella descrizione volendo),Unnamed: 24,Unnamed: 25,Unnamed: 26,ancoraggio,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,NOTE PER L'UFFICIO TECNICO,Unnamed: 33,Unnamed: 34,Unnamed: 35
xoa200l,,645 x 633x415,198,> 3,897 x 915,"60,75",,,,,,,"COMPOSTA DA:

- piantoni torniti in legno bilamellare diam. cm 12 + staffe al suolo
- palme in polietilene a stampo unico rotazionale
- pianali triangolari h cm 84 + h cm 144 in multistrato antisdrucciolo sp. mm 21
- rampa h cm 84 in polietilene stampo rotazionale + maniglioni inox
- parapetti bam bou in polietilene a stampo unico rotazionale
- ponte travetti mobili massello sp. mm 33 e corde trefoli mm 16
- scivolo h cm 84 in polietilene a stampo unico rotazionale
- scivolo tubo diritto h cm 144, diametro cm 80, ad elementi in polietilene rotazionale
- il polietilene è riciclabile al 100%
- palestrina con sartia / fune / spalliera a pioli
- kit bulloneria zincata per assemblaggio in tappi plastici","COMPOSED OF:

- Glulam two-layer turned struts: diameter 12 cm + ground brackets
- one-piece rotationally-moulded polyethylene palms
- non-slip plywood triangular platforms h 84 cm + h 144 cm: 21 mm thick
- rotationally-moulded polyethylene ramp: h 84 cm + stainless steel handgrips
- one-piece rotationally-moulded polyethylene bam bou parapets
- solid wood bridge with mobile joists, 33 mm thick with 16 mm twisted ropes
- rotationally-moulded polyethylene slide: h 84 cm
- straight tube slide, h 144 cm, diameter 80 cm, with rotationally-moulded polyethylene elements
- polyethylene is 100% recyclable
- gym with climbing net/rope/ladder
- kit with galvanised bolts for assembly and plastic plugs",,"Legno trattato, Polietilene, Acciaio",,EN-1176,14,,,24/04/2025,strutture combinate,Fun Oasis,https://sketchfab.com/models/b086d4c9ebd24585a861266c66c4af87/embed,,,,,,,YESICA,,,xoa200l
xoa103,,827 x 885x446,144,> 3,1028 x 1091,"77,25",,,,,,,"COMPOSTA DA:

- Piantoni diam. cm 12 in alluminio EN A W – 6060 profilati
- palme in polietilene a stampo unico rotazionale
- pianali triangolari h cm 42/63/84/114/144/168 - 37/144 - 120/102/84 in alluminio rivestito
- rampa h cm 84 in polietilene stampo rotazionale 
- parapetti bam bou in polietilene a stampo rotazionale
- ponte corde trefoli mm 16 corrimano alluminio
- scivoli h cm 84 + h cm 144 in polietilene a stampo rotazionale
- scivolo tubo curvo h cm 168, diametro cm 80, ad elementi in polietilene
- pannelli sagomati in polietilene
- oblò in policarbonato
- il polietilene è riciclabile al 100%
- kit bulloneria zincata per assemblaggio in tappi plastici","COMPOSED OF:

- Profiled EN AW - 6060 aluminium struts: diameter 12 cm
- one-piece rotationally-moulded polyethylene palms- coated aluminium triangular platforms: h cm 
42/63/84/114/144/168 - 37/144 - 120/102/84
- rotationally-moulded polyethylene ramp: h 84 cm 
- rotationally-moulded polyethylene bam bou parapets
- 16 mm twisted rope bridge, aluminium handrail
- rotationally-moulded polyethylene slides: h 84 cm + h 144 cm
- curved tube slide, h 168 cm, diameter 80 cm, with polyethylene elements 
- shaped panels with made of recyclable polyethylene
- polycarbonate porthole
- polyethylene is 100% recyclable
- kit with galvanised bolts for assembly and plastic plugs",,"Alluminio, Polietilene, Lastra HPL, Acciaio",,EN-1176,20,,,24/04/2025,strutture combinate,Fun Oasis,https://sketchfab.com/models/ee87b4e216294f11a1638afdd42f360a/embed,,,,,,,YESICA,,,xoa103
xoa103l,,827 x 885x446,144,> 3,1028 x 1091,"77,25",,,,,,,"COMPOSTA DA:

- piantoni torniti in legno bilamellare diam. cm 12 + staffe al suolo
- palme in polietilene a stampo unico rotazionale
- pianali triangolari h cm 42/63/84/114/144/168 - 37/144 - 120/102/84 in legno
- rampa h cm 84 in polietilene stampo rotazionale 
- parapetti bam bou in polietilene a stampo rotazionale
- ponte in legno con corde trefoli mm 16 
- scivoli 2x h cm 84 + h cm 144 in polietilene a stampo rotazionale
- scivolo tubo curvo h cm 168, diametro cm 80, ad elementi in polietilene 
- pannelli sagomati in polietilene
- oblò in policarbonato
- il polietilene è riciclabile al 100%
- kit bulloneria zincata per assemblaggio in tappi 
plastici","COMPOSED OF:

 
- Glulam two-layer turned struts: diameter 12 cm + ground brackets
- one-piece rotationally-moulded polyethylene palms- triangular platforms: h cm 
42/63/84/114/144/168 - 37/144 - 120/102/84
- rotationally-moulded polyethylene ramp: h 84 cm
- rotationally-moulded polyethylene bam bou parapets
- 16 mm twisted rope bridge, aluminium handrail
- rotationally-moulded polyethylene slides :2x h 84 cm + h 144 cm
- curved tube slide, h 168 cm, diameter 80 cm, with polyethylene elements
- shaped panels with made of recyclable polyethylene
- polycarbonate porthole 
- polyethylene is 100% recyclable
- kit with galvanised bolts for assembly and plastic plugs",,"Legno trattato, Polietilene",,EN-1176,20,,,24/04/2025,strutture combinate,Fun Oasis,https://sketchfab.com/models/cd9e9bdc03ed491cb2efb4e2dd1801a9/embed,,,,,,,YESICA,,,xoa103l
xoa105,,986 x 625x390,144,> 3,1225 x 845,"85,25",,,,,,,"COMPOSTA DA:

- piantoni diam. cm 12 alluminio EN A W – 6060 profilati
- palme in polietilene a stampo unico rotazionale
- pianali triangolari h cm 84/102/120/144 telaio in alluminio con piano in HPL
- rampe h cm 84 + h cm 144 in polietilene rotazionale + maniglioni inox
- parapetti bam bou in polietilene rotazionale
- ponte corde trefoli mm 16 corrimano alluminio, pioli in Polietilene
- scivoli h cm 84 + h cm 144 in polietilene  rotazionale
- due scivoli tubo, h cm 144, diametro cm 80, ad elementi in polietilene 
- pannello attività a sfere tris + number in polietilene 
- maniglioni inox
- il polietilene è riciclabile al 100%
- kit bulloneria zincata per assemblaggio in tappi plastici","COMPOSED OF:

- profiled EN AW - 6060 aluminium struts: diameter 12 cm
- one-piece rotationally-moulded polyethylene palms
- coated aluminium triangular platforms: h 84/144/168 cm
- rotationally-moulded polyethylene ramps: h 84 cm + h 144 cm + stainless steel handgrips
- rotationally-moulded polyethylene bam bou parapets
- 16 mm twisted rope bridge, aluminium handrail
- rotationally-moulded polyethylene slides: h 84 cm + h 144 cm
- two curved tube slides, h 168 cm, diameter 80 cm, with polyethylene elements 
- polyethylene noughts and crosses + number sphere activity panel 
- polyethylene is 100% recyclable
- kit with galvanised bolts for assembly and plastic plugs",,"Alluminio, Polietilene",,EN-1176,35,,,24/04/2025,strutture combinate,Fun Oasis,https://sketchfab.com/models/58f5d2514d3a4593ba7b1cd00f7fca5a/embed,,,,,,,YESICA,,,xoa105
lineakaluba,,,<100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linea kaluba
xka144,,435x88x223,144,> 3,651x338,27,,,,,,,"COMPOSTA DA:

- montanti in legno bilamellare sez. cm 9x9 
- pianale in massello sp. mm 33, h cm 144
- staffe in acciaio zincato
- salita con scaletta in polietilene, due parapetti
- due panchine a piano terra 
- scivolo h cm 144 in acciaio inox con sponde in HPL
- kit bulloneria zincata per assemblaggio ","COMPOSED OF:

- Glulam two-layer struts: cross section 9x9 cm 
- 112x112 cm solid wood platform: 33 mm thick, h 144 cm
- stairs made of polyethylene, two parapets
- two benches made of polyethylene
- slide h 144 cm in stainless steel with parapets 
- footrests in zinc-plated steel
- kit with galvanised bolts for assembly ",,"Polietilene, Acciaio",,EN-1176,6,,,24/04/2025,strutture combinate,Kaluba,https://sketchfab.com/models/ed0a23dbc8574ef59f59ba1f7bc0b9dd/embed,,,,,,"KOMPONIERT VON:

- Pfosten aus Bilamellenholz Sekt. cm 9x9
- Massivholzboden sp. mm 33, h cm 144
- Halterungen aus verzinktem Stahl
- Aufstieg mit Leiter aus Polyethylen, zwei Brüstungen
- zwei Bänke im Erdgeschoss
- h cm 144 Rutsche aus Edelstahl mit HPL-Seiten
- verzinkter Beschlagsatz für die Montage",YESICA,,,xka144
xka110,,350x214x327,144,> 3,593x487,27,,,,,,,"COMPOSTA DA:
 
- montanti in legno bilamellare sez. cm 9x9
- pianale in massello sp. mm 33, h cm 144
- staffe in acciaio zincato
- parete laterale con finestrino
- salita con scaletta in polietilene
- tetto e balconcino
- panchina a piano terra
- scivolo h cm 144 in acciaio inox con sponde in hpl
- kit buolloneria zincata per assemblaggio in tappi plastici","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm
- 112x112 cm solid wood platform: 33 mm thick, h 144 cm
- side wall with window
- stairs made of polyethylene
- bench made of polyethylene
- roof and balcony
- slide h 144 cm in stainless steel with polyethylene parapets 
- footrests in zinc-plated steel
- kit with galvanised bolts for assembly ",,"Polietilene, Acciaio",,EN-1176,6,,,24/04/2025,strutture combinate,Kaluba,https://sketchfab.com/models/04a70585e3104120aa72253b3796d17e/embed,,,,,,"KOMPONIERT VON:

- Ständer aus Bilamellenholz Sekt. cm 9x9
- Massivholzplatte sp. mm 33, h cm 144
- Halterungen aus verzinktem Stahl
- Seitenwand mit Fenster
- Aufstieg mit Polyethylenleiter
- Dach und Balkon
- ebenerdige Bank
- h cm 144 Edelstahlrutsche mit hpl-Seiten
- verzinkter Bausatz für die Montage in Kunststoffkappen",YESICA,,,xka110
xka112,,394x279x339,144,> 3,661x475,24,,,,,,,"COMPOSTA DA:
 
- montanti in legno bilamellare sez. cm 9x9
- pianale in massello sp. mm 33, h cm 144
- due pareti laterali con finestrino
- parete posteriore con spioncino 
- salita con sartia
- pertica in acciaio INOX
- scivolo h cm 144 in acciaio inox con sponde in polietilene
- panchina a piano terra
- staffe in acciaio zincato
- kit bulloneria zincata per assemblaggio ","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm
- 112x112 cm solid wood platform: 33 mm thick, h 144 cm
- two side walls with window and a roof
- back wall with peephole  
- rise through shroud 
- pole in stainless steel
- bench made of polyethylene
- slide h 144 cm in stainless steel with polyethylene parapets 
- footrests in zinc-plated steel
- kit with galvanised bolts for assembly ",,"Polietilene, Acciaio",,EN-1176,6,,,24/04/2025,strutture combinate,Kaluba,https://sketchfab.com/models/8e99365ef36341b3a7b0c16fbae81c04/embed,,,,,,"KOMPONIERT VON:

- Ständer aus Bilamellenholz Sekt. cm 9x9
- Massivholzplatte sp. mm 33, h cm 144
- zwei Seitenwände mit Fenster
- Rückwand mit Guckloch
- Aufgang mit Sartia
- Stange aus Edelstahl
- Rutsche h cm 144 aus Edelstahl mit Polyethylenwänden
- ebenerdige Sitzbank
- verzinkte Stahlbügel
- verzinkter Beschlagsatz für die Montage",YESICA,,,xka112
xka200,,377x541x327,144,> 3,725x842,45.5,,,,,,,"COMPOSTA DA:

- montanti in legno bilamellare sez. cm 9x9
- pianali in massello sp. mm 33, h cm 144
- scivolo in alluminio h.144 con sponde in polietilene 
- tetti e decori in polietilene
- scaletta con elementi in polietilene
- panchina in polietilene
- ponte travetti mobili massello sp. mm 42 e corde trefoli mm 16
- staffe in acciaio zincato
- kit bulloneria zincata per assemblaggio in tappi plastici
","COMPOSED OF:

- struts in bilamellar wood sect. cm 9x9
- solid wood floors 33 mm thick, h cm 144
- aluminium slide h.144 with polyethylene sides 
- polyethylene roofs and decorations
- ladder with hpl elements
- polyethylene bench
- mobile bridge joists solid 42 mm thick and ropes strands 16 mm
- galvanised steel brackets
- galvanised hardware kit for assembly ",,"Polietilene, Acciaio",,EN-1176,6,,,24/04/2025,strutture combinate,Kaluba,https://sketchfab.com/models/f5952d5073e14beaaefae74dedebf934/embed,,,,,,,YESICA,,,xka200
xka300,,657x544x327,144,> 3,875x844,57,,,,,,,"COMPOSTA DA:
 
- montanti in legno bilamellare sez. cm 9x9
- due torri xka 110 con scivolo, tetto e panchina in hpl
- una torre xka 112 con sartia e pertica e tetto
- ponte mobile a tutto corde
- passerella con ringhiere
- staffe in acciaio zincato
- kit bulloneria zincata per assemblaggio ","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm
- 2 towers xka 110 with slide, roof and bench made of hpl-laminate
- 1 tower xka 112 with shroud, roof and pole 
- draw-bridge made of ropes
- footbridge with handrails
- footrests in zinc-plated steel
- kit with galvanised bolts for assembly ",,"Polietilene, Acciaio",,EN-1176,20,,,24/04/2025,strutture combinate,Kaluba,https://sketchfab.com/models/dc3f6f3ae2c8410e896437759a11c40e/embed,,,,,,"ZUSAMMENGESETZT DURCH:

- bilaminare Holzpfosten sect. 9x9 cm
- zwei xka 110 Türme mit Hpl-Schieber, Dach und Bank
- ein xka 112 Turm mit Abspannung und Stange und Dach
- bewegliche Vollseilbrücke
- Laufsteg mit Geländer
- verzinkte Stahlbügel
- verzinkter Beschlagsatz für die Montage",YESICA,,,xka300
xkp200,,152x153x192,192,> 3,508x473,25,,,,,,,"COMPOSTA DA:
 
- montanti in legno bilamellare sez. cm 9x9 con calotte
- rete d’arrampico e corda d’arrampico in corde Herkules 16 mm
- spalliera con pioli in acciaio INOX
- parete d’arrampico con prese in resina quarzata
- staffe in acciaio zincato","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm with caps
- climbing net and rope made of “Herkules” ropes diam. 16 mm
- wallbars with stainless steel rungs 
- climbing system with handles in quartz resin 
- footrests in zinc-plated steel",,"Polietilene, Acciaio",,EN-1176,5,,,24/04/2025,strutture combinate,Kaluba,https://sketchfab.com/models/079cb95fa818488faf28621091ae570b/embed,,,Palestrina,,,,YESICA,,,xkp200
xkal120,,345x174x240,150,2-6,700x420,18,,,,,,,"COMPOSTA DA:
 
- montanti in legno bilamellare sez. cm 9x9 con staffe zincate 
- trave in tubolare d’acciaio zincato diametro mm 76
- cesto in polietilene diametro cm 120 a stampo rotazionale
- sospensioni a doppio cuscinetto autolubrificante
- corde a trefoli in acciaio mm 16 rivestimento in polipropilene
- kit bulloneria zincata per assemblaggio ","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm + ground footrests
- tubular crossbeam in zinc-plated steel diam. 76 mm
- rotationally-moulded polyethylene basket, diameter 120 cm 
- dual self-lubricating bearing suspensions
- 16 mm twisted ropes covered in polypropylene
- kit with galvanised bolts for assembly ",,"Polietilene, Acciaio",,EN-1176,5,,,24/04/2025,strutture combinate,Kaluba,https://sketchfab.com/models/0800c999458a4725af40bc0c6c3c5839/embed,,,,,,,YESICA,,,xkal120
xkal200,,345x174x236,150,<3 / >3,725x456,19,,,,,,,"COMPOSTA DA:
 
- montanti in legno bilamellare sez. cm 9x9 con staffe zincate
- trave in tubolare d’acciaio zincato diametro mm 76
- sospensioni a doppio cuscinetto autolubrificante
- catene zincate a maglia stretta luce interna mm 8
- due seggiolini a tavoletta gomma EPDM con anima acciaio (> 3 anni)
- kit bulloneria zincata per assemblaggio in tappi plastici
 
 

aggiunta al codice per tipologia:
“g”  in aggiunta al codice: altalena con seggiolino a gabbia (< 3 anni)
“p”  in aggiunta al codice: altalena con seggiolini ‘palmetta’ (< 3 anni)","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm + ground footrests
- tubular crossbeam in zinc-plated steel diam. 76 mm
- dual self-lubricating bearing suspensions
- galvanised tight loop chains, 6 mm wire, 8 mm internal span
- 2 bucket seats made of soft vulcanised rubber with steel core (> 3 years)
- kit with galvanised bolts for assembly and plastic plugs
  
Possible additions to the main art. nr: 
“g”  in addition to the code: swing with bucket seat (< 3 years)
“p”  in addition to the code: swing with palm shape seat (< 3 years)",,"Polietilene, Acciaio",,EN-1176,2,,,24/04/2025,strutture combinate,Kaluba,https://sketchfab.com/models/2f726197a4424f18b799c2c466eb3b55/embed,,,,,,,YESICA,,,xkal200
xkn300,,798x284x403,144,> 3,1107x573,38,,,,,,,"COMPOSTA DA:
 
- montanti in legno bilamellare sez. cm 9x9
- impianto gioco a nave con altezza pianale cm 144 
- due sartie di salita, parete d’arrampico
- parapetti con decoro ad ancora e salvagente
- scivolo h cm 144 in acciaio inox con sponde in polietilene
- staffe in acciaio zincato
- kit bulloneria zincata per assemblaggio ","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm + ground footrests
- playing structure ship, deck’s height 144 cm 
- 2 shrouds, climbing system, parapets with decorations (anchor and lifebuoy)
- slide h 144 cm in stainless steel with polyethylene parapets 
- footrests in zinc-plated steel
- kit with galvanised bolts for assembly ",,"Polietilene, Acciaio",,EN-1176,32,,,24/04/2025,strutture combinate,Kaluba,https://sketchfab.com/models/783e49ff484f4369b2b5b79a4c3e286b/embed,,,Nave,,,,YESICA,,,xkn300
megan,,,<100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,megan
xime200,,455x500x748,154.5,> 6,710x801,50,,,,,,,"COMPOSTA DA:

- Costituita da quattro travi portanti in legno lamellare, ricavate dall’incollaggio di più tavole in legno massello di conifera nordica a venatura fine e grana compatta.

- Le tavole sono incollate vena contro vena con collante poliuretanico trasparente di classe ecologica 0, senza solventi né formaldeide, certificato dall’Istituto Otto Graf di Stoccarda secondo DIN 1052.

- Due piani di stazionamento realizzati con telaio in legno lamellare e assito in legno, collegati da scalette interne con pioli in acciaio inox.

- Due scivoli a tunnel diametro 80 mm, posti alle altezze di 44 cm e 280 cm, realizzati in polietilene colorato nella massa, resistente agli agenti atmosferici, lavabile e completamente riciclabile.

- Tutte e quattro le facciate della struttura, a partire dal primo pianale, sono tamponate con tubolari verticali in acciaio inox da 1”, affiancati tra loro fino alla chiusura totale dell’apice.

- I tubolari in acciaio sono saldati a un telaio perimetrale in acciaio.

- La carpenteria è realizzata in acciaio zincato, opportunamente dimensionato.

- Alla sommità è posizionato, su perno girevole tipo segnavento, il logo della linea Holzhof giochi.

- Il legno è impregnato in autoclave con sali di rame e boro (senza cromati) contro la marcescenza, e ulteriormente trattato con prodotto specifico contro la degradazione UV della lignina.

- La bulloneria è alloggiata in capsule di plastica colorata ad alta resistenza.

- Tutti i materiali plastici utilizzati sono completamente riciclabili.","COMPOSED OF:

- Composed of four load-bearing beams made of laminated wood, obtained by gluing together several boards of solid northern conifer wood with fine grain and compact texture.

- The boards are glued grain-against-grain using transparent polyurethane adhesive, ecological class 0, without solvents or formaldehyde, certified by the Otto Graf Institute in Stuttgart according to DIN 1052.

- Two resting platforms made of laminated wood frames and wooden decking, connected by internal ladders with stainless steel rungs.

- Two tunnel slides with a diameter of 80 mm, positioned at heights of 44 cm and 280 cm, made of mass-colored polyethylene, weather-resistant, washable, and fully recyclable.

- For both aesthetic and safety reasons, starting from the first platform, all four faces of the structure are enclosed with suitable vertically placed stainless steel tubes (1” thick), aligned side by side, forming a complete closure up to the top.

- The tubes are properly welded to a perimeter steel frame.

- The carpentry of the structure is made of adequately sized galvanized steel.

- At the top, mounted on a rotating pin (weather vane type), is the logo of the Holzhof games line.

- All the wood used is autoclave-treated with copper and boron salts (chromate-free) against rot, and further treated with a specific product to counteract chemical and physical degradation caused by UV rays on lignin.

- All assembly bolts are housed in high-strength colored plastic caps.

- All plastic materials used are fully recyclable.",,"Polietilene, Acciaio inox",,EN-1176,10,,,,strutture combinate,Megan,https://sketchfab.com/models/606d66fcd77f41edaf135fcf18f0c319/embed,,,,,,"Zusammengestellt aus:

- bestehend aus vier Lagerglocken in laminiertem Holz, die aus der Ermutigung von mehreren festen Holz des nordischen Nadelbaums mit feiner Vene und kompaktem Korn gewonnen wurden. 

- Die Tabellen werden mit transparentem Polyurethankleber der ökologischen Klasse 0 ohne Lösungsmittel oder Formaldehyd, zertifiziert vom Otto Graf Institute of Stuttgart, nach DIN 1052 zertifiziert.

- Zwei Parkböden aus laminiertem und Axit -Holzrahmen, die durch interne Leitern mit Edelstahlstiften verbunden sind. 

- Zwei Tunnelschieberdurchmesser 80 mm, in Höhe von 44 cm und 280 cm platziert, aus Polyethylen, die in der Masse gefärbt sind, gegen atmosphärische Mittel, waschbar und vollständig recycelbar sind. 

- Alle vier Fassaden der Struktur aus dem ersten Stock sind mit vertikalen 1 -Zoll -Röhren aus rostfreiem Stahl gepuffert, die bis zum Gesamtschließen der Spitze zusammengeflanke.

- Die Stahlrohre sind an einem Rahmen aus dem Umfang geschweißt.

- Tischlerei besteht aus verzinktem Stahl, der angemessen dimensioniert ist.

- Oben befindet sich am Signvent des Schwenkwednotentyps, dem Logo der Holzhof -Linienspiele.

- Das Holz wird im Autoklav mit Kupfer- und Borsalzen (ohne verchromt) gegen Märzs imprägniert und mit einem spezifischen Produkt gegen den UV -Abbau von Lignina weiter behandelt.

- Buroneria ist in hochwiderstandsfarbenen Kunststoffkapseln untergebracht.

- Alle verwendeten Kunststoffmaterialien sind vollständig recycelbar.",PARZIALE,,,xime200
